row_id,item_kind,title_or_identifier,normalized_id,primary_url,all_urls,source_origin,source_files,link_type,notes,context_preview
131,paper,The largest EEG-based BCI reproducibility study for open science: the MOABB benchmark,arxiv:2404.15319,https://arxiv.org/pdf/2404.15319,https://arxiv.org/pdf/2404.15319,Claude Science,cloud_science_paper_download_links.csv,arXiv PDF,Included because the catalog explicitly names the 2024 MOABB reproducibility study.,Aristimunha/Chevallier et al. 2024 MOABB reproducibility paper
132,paper,The need to approximate the use-case in clinical machine learning / subject-wise validation,doi:10.1093/gigascience/gix019,https://doi.org/10.1093/gigascience/gix019,https://doi.org/10.1093/gigascience/gix019,Claude Science,EEG_biomarkers_depression_review (2).md | cloud_science_paper_download_links.csv | preregistration_draft (2).md,DOI / paper landing page | DOI landing page,DOI extracted; Extracted from Claude Science markdown,"Saeb et al. leakage / subject-wise CV paper | 1. **Subject leakage (record-wise vs subject-wise CV).** If epochs/segments from the same person appear in both train and test folds, the model can memorize *individual* EEG traits and report inflated ""response prediction."" The fix is **subject-wise (leave-subject-out / leave-site-out) CV**. Saeb et al. (2017, *GigaScience*, doi:10.1093/gigascience/gix019) showed record-wise CV can inflate health-sensor ML accuracy dramatically versus subject-wise. **Any EEG-ML depression paper that does not sta | - Saeb S et al. *GigaScience* 2017;6(5):1-9. doi:10.1093/gigascience/gix019 (subject-wise CV)"
133,paper,TSception: Capturing Temporal Dynamics and Spatial Asymmetry From EEG for Emotion Recognition,doi:10.1109/taffc.2022.3169001,https://doi.org/10.1109/TAFFC.2022.3169001,https://doi.org/10.1109/TAFFC.2022.3169001,Claude Science,cloud_science_paper_download_links.csv,DOI landing page,arXiv version also exists: https://arxiv.org/pdf/2104.02935,TSception model paper
134,paper,Unsupervised baseline-EEG subtyping in EMBARC / divergent sertraline-vs-placebo response phenotypes,doi:10.1101/2025.05.29.25328167,https://doi.org/10.1101/2025.05.29.25328167,https://doi.org/10.1101/2025.05.29.25328167,Claude Science,EEG_biomarkers_depression_review (2).md | cloud_science_paper_download_links.csv,DOI / paper landing page | DOI landing page,DOI extracted; Extracted from Claude Science markdown,"medRxiv preprint | - **Unsupervised EMBARC subtyping (2025 preprint, medRxiv):** three baseline-EEG clusters yielding four divergent sertraline-vs-placebo response phenotypes (n=215). Same EMBARC data, not externally validated. Grade: **Emerging/preprint.** *doi:10.1101/2025.05.29.25328167*"
135,paper,"""1924–2024: First centennial of EEG"" 2024",pii:s1388245724003778,https://www.sciencedirect.com/science/article/pii/S1388245724003778,https://www.sciencedirect.com/science/article/pii/S1388245724003778,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,"- **""1924–2024: First centennial of EEG"" 2024**, *Clinical Neurophysiology* — EEG centenary. **[REF]** https://www.sciencedirect.com/science/article/pii/S1388245724003778 | - **Hans Berger, first human EEG (1924/1929)** — *Clinical Neurophysiology* centennial. **[PROVEN]** https://www.sciencedirect.com/science/article/pii/S1388245724003778"
136,paper,"""Are Large Brainwave Foundation Models Capable Yet?"" 2025",arxiv:2507.01196,https://arxiv.org/abs/2507.01196,https://arxiv.org/abs/2507.01196,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,"- **""Are Large Brainwave Foundation Models Capable Yet?"" 2025** — ~1% gain over EEGNet at ~2,000× params. **[REF critique]** https://arxiv.org/abs/2507.01196"
137,paper,Aperiodic-activity review 2026,doi:10.1038/s41562-026-02503-7,https://doi.org/10.1038/s41562-026-02503-7,https://doi.org/10.1038/s41562-026-02503-7,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Aperiodic-activity review 2026**, *Nat Hum Behav* — multiple generators, E/I only one. **[REF]** https://doi.org/10.1038/s41562-026-02503-7 | - **Aperiodic-activity review 2026**, *Nat Hum Behav* — multiple generators, E/I only one. **[REF]** https://doi.org/10.1038/s41562-026-02503-7"
138,paper,Aru et al. 2015,doi:10.1016/j.conb.2014.08.002,https://doi.org/10.1016/j.conb.2014.08.002,https://doi.org/10.1016/j.conb.2014.08.002,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Aru et al. 2015**, *Curr Opin Neurobiol* — PAC artifacts/pitfalls. **[REF critique]** https://doi.org/10.1016/j.conb.2014.08.002 | - **Aru et al. 2015**, *Curr Opin Neurobiol* — PAC artifacts/pitfalls. **[REF critique]** https://doi.org/10.1016/j.conb.2014.08.002"
139,paper,Baradits et al. 2026,pmid:41259906,https://pubmed.ncbi.nlm.nih.gov/41259906/,https://pubmed.ncbi.nlm.nih.gov/41259906/,Claude,eno_master_sources.md,PubMed record,Extracted from Claude master sources,"- **Baradits et al. 2026**, *Psychiatry Res* — IAF replication (in-press). **[EMERGING]** https://pubmed.ncbi.nlm.nih.gov/41259906/"
140,paper,BENDR (Kostas et al. 2021),arxiv:2101.12037,https://arxiv.org/abs/2101.12037,https://arxiv.org/abs/2101.12037,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,"- **BENDR (Kostas et al. 2021)** — SSL EEG model; **no explicit license** (treat as all-rights-reserved). **[REF, license caution]** https://arxiv.org/abs/2101.12037 · https://github.com/SPOClab-ca/BENDR"
141,paper,Berlim et al. 2013,url:https://www.nature.com/articles/npp2012237,https://www.nature.com/articles/npp2012237,https://www.nature.com/articles/npp2012237,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,"- **Berlim et al. 2013**, *Neuropsychopharmacology* — LF-rTMS companion meta-analysis. **[PROVEN]** https://www.nature.com/articles/npp2012237"
142,paper,Berlim et al. 2014,pmid:23507264,https://pubmed.ncbi.nlm.nih.gov/23507264/,https://pubmed.ncbi.nlm.nih.gov/23507264/,Claude,eno_master_sources.md,PubMed record,Extracted from Claude master sources,"- **Berlim et al. 2014**, *Psychological Medicine* — HF-rTMS meta-analysis (response ~29% vs ~10% sham). **[PROVEN]** https://pubmed.ncbi.nlm.nih.gov/23507264/"
143,paper,bioRxiv/medRxiv API,url:https://info.arxiv.org/help/api,https://info.arxiv.org/help/api,https://info.arxiv.org/help/api,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,- **bioRxiv/medRxiv API** — https://api.biorxiv.org/ · **arXiv API** — https://info.arxiv.org/help/api
144,paper,Blumberger et al. 2018 (THREE-D),pmid:29726344,https://pubmed.ncbi.nlm.nih.gov/29726344/,https://pubmed.ncbi.nlm.nih.gov/29726344/,Claude,eno_master_sources.md,PubMed record,Extracted from Claude master sources,"- **Blumberger et al. 2018 (THREE-D)**, *Lancet* — iTBS non-inferior to 10 Hz rTMS, N=414 (rater-blind). **[PROVEN]** https://pubmed.ncbi.nlm.nih.gov/29726344/"
145,paper,Brain-entropy critical review 2026,doi:10.1016/j.neubiorev.2026.106720,https://doi.org/10.1016/j.neubiorev.2026.106720,https://doi.org/10.1016/j.neubiorev.2026.106720,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Brain-entropy critical review 2026**, *Neurosci Biobehav Rev* — entropy non-specific, metric-fragmented. **[REF critique]** https://doi.org/10.1016/j.neubiorev.2026.106720 | - **Brain-entropy critical review 2026**, *Neurosci Biobehav Rev* — entropy non-specific, metric-fragmented. **[REF critique]** https://doi.org/10.1016/j.neubiorev.2026.106720"
146,paper,BrainOmni (NeurIPS 2025),arxiv:2505.18185,https://arxiv.org/abs/2505.18185,https://arxiv.org/abs/2505.18185,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,"- **BrainOmni (NeurIPS 2025)** — unified EEG+MEG, unseen-device generalization. **[EMERGING]** https://arxiv.org/abs/2505.18185"
147,paper,BRIGhTMIND / Morriss et al. 2024,url:https://www.nature.com/articles/s41591-023-02764-z,https://www.nature.com/articles/s41591-023-02764-z,https://www.nature.com/articles/s41591-023-02764-z,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,"- **BRIGhTMIND / Morriss et al. 2024**, *Nature Medicine* — double-blind RCT (N≈255): connectivity-guided iTBS = neuronavigated F3 (NULL). **[CONTESTED]** https://www.nature.com/articles/s41591-023-02764-z"
148,paper,"Britz, Van de Ville & Michel 2010",pmid:20188188,https://pubmed.ncbi.nlm.nih.gov/20188188/,https://pubmed.ncbi.nlm.nih.gov/20188188/,Claude,eno_master_sources.md,PubMed record,Extracted from Claude master sources,"- **Britz, Van de Ville & Michel 2010**, *NeuroImage* — microstate↔fMRI-network mapping; notably found *no* DMN microstate. **[PROVEN/partial]** https://pubmed.ncbi.nlm.nih.gov/20188188/"
149,paper,Brodbeck et al. 2012,pmid:22658975,https://pubmed.ncbi.nlm.nih.gov/22658975/,https://pubmed.ncbi.nlm.nih.gov/22658975/,Claude,eno_master_sources.md,PubMed record,Extracted from Claude master sources,"- **Brodbeck et al. 2012**, *NeuroImage* — microstate durations lengthen with sleep depth. **[PROVEN]** https://pubmed.ncbi.nlm.nih.gov/22658975/"
150,paper,Brookshire et al. 2024,doi:10.3389/fnins.2024.1373515,https://doi.org/10.3389/fnins.2024.1373515,https://doi.org/10.3389/fnins.2024.1373515,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Brookshire et al. 2024**, *Frontiers in Neuroscience* — data-leakage crisis: 99.8%→53% under subject-held-out. **[PROVEN]** https://doi.org/10.3389/fnins.2024.1373515 | - **Brookshire et al. 2024**, *Frontiers in Neuroscience* — data-leakage crisis: 99.8%→53% under subject-held-out. **[PROVEN]** https://doi.org/10.3389/fnins.2024.1373515"
151,paper,Buckner & DiNicola 2019,pmid:31492945,https://pubmed.ncbi.nlm.nih.gov/31492945/,https://pubmed.ncbi.nlm.nih.gov/31492945/,Claude,eno_master_sources.md,PubMed record,Extracted from Claude master sources,"- **Buckner & DiNicola 2019**, *Nat Rev Neurosci* — DMN is multiple subnetworks. **[REF]** https://pubmed.ncbi.nlm.nih.gov/31492945/"
152,paper,Canolty et al. 2006,doi:10.1126/science.1128115,https://doi.org/10.1126/science.1128115,https://doi.org/10.1126/science.1128115,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Canolty et al. 2006**, *Science* — theta-gamma coupling (intracranial). **[PROVEN invasive]** https://doi.org/10.1126/science.1128115 | - **Canolty et al. 2006**, *Science* — theta-gamma coupling (intracranial). **[PROVEN invasive]** https://doi.org/10.1126/science.1128115"
153,paper,Carhart-Harris & Friston 2019,doi:10.1124/pr.118.017160,https://doi.org/10.1124/pr.118.017160,https://doi.org/10.1124/pr.118.017160,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Carhart-Harris & Friston 2019**, *Pharmacological Reviews* — REBUS. **[THEORY]** https://doi.org/10.1124/pr.118.017160 | - **Carhart-Harris & Friston 2019**, *Pharmacological Reviews* — REBUS. **[THEORY]** https://doi.org/10.1124/pr.118.017160"
154,paper,Carhart-Harris et al. 2014,doi:10.3389/fnhum.2014.00020,https://doi.org/10.3389/fnhum.2014.00020,https://doi.org/10.3389/fnhum.2014.00020,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Carhart-Harris et al. 2014**, *Front Hum Neurosci* — the entropic brain. **[THEORY]** https://doi.org/10.3389/fnhum.2014.00020 | - **Carhart-Harris et al. 2014**, *Front Hum Neurosci* — the entropic brain. **[THEORY]** https://doi.org/10.3389/fnhum.2014.00020"
155,paper,Casali et al. 2013,doi:10.1126/scitranslmed.3006294,https://doi.org/10.1126/scitranslmed.3006294,https://doi.org/10.1126/scitranslmed.3006294,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Casali et al. 2013**, *Sci Transl Med* — Perturbational Complexity Index (PCI). **[PROVEN (requires TMS)]** https://doi.org/10.1126/scitranslmed.3006294 | - **Casali et al. 2013**, *Sci Transl Med* — Perturbational Complexity Index (PCI). **[PROVEN (requires TMS)]** https://doi.org/10.1126/scitranslmed.3006294"
156,paper,Casarotto et al. 2016,doi:10.1002/ana.24779,https://doi.org/10.1002/ana.24779,https://doi.org/10.1002/ana.24779,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Casarotto et al. 2016**, *Ann Neurol* — PCI validation, cutoff ~0.31. **[PROVEN]** https://doi.org/10.1002/ana.24779 | - **Casarotto et al. 2016**, *Ann Neurol* — PCI validation, cutoff ~0.31. **[PROVEN]** https://doi.org/10.1002/ana.24779"
157,paper,Cash et al. 2021,pmid:33544411,https://pubmed.ncbi.nlm.nih.gov/33544411/,https://pubmed.ncbi.nlm.nih.gov/33544411/,Claude,eno_master_sources.md,PubMed record,Extracted from Claude master sources,"- **Cash et al. 2021**, *Hum Brain Mapp* — individualized targets reproduce only at ~3.5 cm. **[REF]** https://pubmed.ncbi.nlm.nih.gov/33544411/"
158,paper,Cole et al. 2020 (SAINT),doi:10.1176/appi.ajp.2019.19070720,https://psychiatryonline.org/doi/10.1176/appi.ajp.2019.19070720,https://doi.org/10.1176/appi.ajp.2019.19070720 | https://psychiatryonline.org/doi/10.1176/appi.ajp.2019.19070720,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Cole et al. 2020 (SAINT)**, *Am J Psychiatry* — open-label, N≈21, 86–90% acute remission → 60% at 1 month. **[EMERGING]** https://psychiatryonline.org/doi/10.1176/appi.ajp.2019.19070720 | - **Cole et al. 2020 (SAINT)**, *Am J Psychiatry* — open-label, N≈21, 86–90% acute remission → 60% at 1 month. **[EMERGING]** https://psychiatryonline.org/doi/10.1176/appi.ajp.2019.19070720"
159,paper,Cole et al. 2022 (SNT),pmid:34711062,https://pubmed.ncbi.nlm.nih.gov/34711062/,https://pubmed.ncbi.nlm.nih.gov/34711062/,Claude,eno_master_sources.md,PubMed record,Extracted from Claude master sources,"- **Cole et al. 2022 (SNT)**, *Am J Psychiatry* — double-blind RCT, N=29, 78.6% vs 13.3% (early-stopped). **[EMERGING→PROVEN]** https://pubmed.ncbi.nlm.nih.gov/34711062/"
160,paper,Consumer EEG efficacy scoping review 2024,doi:10.1371/journal.pone.0291186,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0291186,https://doi.org/10.1371/journal.pone.0291186 | https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0291186,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Consumer EEG efficacy scoping review 2024**, *PLOS ONE*. **[CONTESTED/MYTH]** https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0291186 | - **Consumer EEG efficacy scoping review 2024**, *PLOS ONE*. **[CONTESTED/MYTH]** https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0291186"
161,paper,Consumer neurofeedback meta-analysis 2025,doi:10.2196/68204,https://doi.org/10.2196/68204,https://doi.org/10.2196/68204,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Consumer neurofeedback meta-analysis 2025**, *JMIR* — 21 RCTs; claims not supported (placebo/""neurosuggestion""). **[CONTESTED/MYTH]** https://doi.org/10.2196/68204 | - **Consumer neurofeedback meta-analysis 2025**, *JMIR* — 21 RCTs; claims not supported (placebo/""neurosuggestion""). **[CONTESTED/MYTH]** https://doi.org/10.2196/68204"
162,paper,Consumer vs research EEG 2024,doi:10.3390/s24248108,https://doi.org/10.3390/s24248108,https://doi.org/10.3390/s24248108,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Consumer vs research EEG 2024**, *Sensors* — dry-electrode signal quality below research grade. **[PROVEN]** https://doi.org/10.3390/s24248108 | - **Consumer vs research EEG 2024**, *Sensors* — dry-electrode signal quality below research grade. **[PROVEN]** https://doi.org/10.3390/s24248108"
163,paper,Corlier et al. 2019,doi:10.1016/j.brs.2019.07.018,https://doi.org/10.1016/j.brs.2019.07.018,https://doi.org/10.1016/j.brs.2019.07.018,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Corlier et al. 2019**, *Brain Stimulation* — individual alpha frequency near 10 Hz predicts 10 Hz rTMS. **[EMERGING→PROVEN]** https://doi.org/10.1016/j.brs.2019.07.018 | - **Corlier et al. 2019**, *Brain Stimulation* — individual alpha frequency near 10 Hz predicts 10 Hz rTMS. **[EMERGING→PROVEN]** https://doi.org/10.1016/j.brs.2019.07.018"
164,paper,Cross-subject generalization survey 2026,url:https://arxiv.org/html/2604.27033v1,https://arxiv.org/html/2604.27033v1,https://arxiv.org/html/2604.27033v1,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,- **Cross-subject generalization survey 2026** — the drop under LOSO. **[REF]** https://arxiv.org/html/2604.27033v1
165,paper,da Cruz et al. 2020,doi:10.1038/s41467-020-16914-1,https://doi.org/10.1038/s41467-020-16914-1,https://doi.org/10.1038/s41467-020-16914-1,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **da Cruz et al. 2020**, *Nature Communications* — schizophrenia microstate signature in unaffected siblings (endophenotype). **[EMERGING]** https://doi.org/10.1038/s41467-020-16914-1 | - **da Cruz et al. 2020**, *Nature Communications* — schizophrenia microstate signature in unaffected siblings (endophenotype). **[EMERGING]** https://doi.org/10.1038/s41467-020-16914-1"
166,paper,DeSouza et al. 2025,doi:10.1101/2025.09.03.25334813v1,https://www.medrxiv.org/content/10.1101/2025.09.03.25334813v1,https://doi.org/10.1101/2025.09.03.25334813v1 | https://www.medrxiv.org/content/10.1101/2025.09.03.25334813v1,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **DeSouza et al. 2025**, *medRxiv* — naturalistic fMRI-guided vs non-guided accelerated TMS (retrospective, single-site). **[EMERGING]** (uploaded PDF) https://www.medrxiv.org/content/10.1101/2025.09.03.25334813v1 | - **DeSouza et al. 2025**, *medRxiv* — naturalistic fMRI-guided vs non-guided accelerated TMS (retrospective, single-site). **[EMERGING]** (uploaded PDF) https://www.medrxiv.org/content/10.1101/2025.09.03.25334813v1 | - **DeSouza et al. 2025**, *medRxiv* — ""Naturalistic Outcomes with fMRI-Guided and Non-fMRI-Guided Accelerated TMS for Depression"" (Acacia Clinics; Siddiqi). — see §4. https://www.medrxiv.org/content/10.1101/2025.09.03.25334813v1"
167,paper,Disorders-of-consciousness / class D 2023,pmid:36735192,https://pubmed.ncbi.nlm.nih.gov/36735192/,https://pubmed.ncbi.nlm.nih.gov/36735192/,Claude,eno_master_sources.md,PubMed record,Extracted from Claude master sources,"- **Disorders-of-consciousness / class D 2023**, *Brain Topography* — small clinical samples. **[EMERGING]** https://pubmed.ncbi.nlm.nih.gov/36735192/"
168,paper,Donoghue et al. 2020,doi:10.1038/s41593-020-00744-x,https://doi.org/10.1038/s41593-020-00744-x,https://doi.org/10.1038/s41593-020-00744-x,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Donoghue et al. 2020**, *Nat Neurosci* — FOOOF/specparam; authors caution vs clean E/I reading. **[REF tool]** https://doi.org/10.1038/s41593-020-00744-x | - **Donoghue et al. 2020**, *Nat Neurosci* — FOOOF/specparam; authors caution vs clean E/I reading. **[REF tool]** https://doi.org/10.1038/s41593-020-00744-x"
169,paper,Drysdale et al. 2017,pmid:27918562,https://pubmed.ncbi.nlm.nih.gov/27918562/,https://pubmed.ncbi.nlm.nih.gov/27918562/,Claude,eno_master_sources.md,PubMed record,Extracted from Claude master sources,"- **Drysdale et al. 2017**, *Nature Medicine* — four fMRI depression ""biotypes."" **[CONTESTED]** https://pubmed.ncbi.nlm.nih.gov/27918562/"
170,paper,EEG-FM critical review 2025,arxiv:2507.11783,https://arxiv.org/abs/2507.11783,https://arxiv.org/abs/2507.11783,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,"- **EEG-FM critical review 2025**, *J. Neural Eng.* — marginal advantage under subject-independent CV. **[REF critique]** https://arxiv.org/abs/2507.11783"
171,paper,EEG-FM-Bench 2025,arxiv:2508.17742,https://arxiv.org/abs/2508.17742,https://arxiv.org/abs/2508.17742,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,- **EEG-FM-Bench 2025** — independent cross-dataset benchmark. **[REF]** https://arxiv.org/abs/2508.17742 · https://github.com/Dingkun0817/EEG-FM-Benchmark
172,paper,Farnes et al. 2020,doi:10.1371/journal.pone.0242056,https://doi.org/10.1371/journal.pone.0242056,https://doi.org/10.1371/journal.pone.0242056,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Farnes et al. 2020**, *PLOS ONE* — ketamine: spontaneous complexity up. **[PROVEN]** https://doi.org/10.1371/journal.pone.0242056 | - **Farnes et al. 2020**, *PLOS ONE* — ketamine: spontaneous complexity up. **[PROVEN]** https://doi.org/10.1371/journal.pone.0242056"
173,paper,Fox et al. 2012,pmid:22658708,https://pubmed.ncbi.nlm.nih.gov/22658708/,https://pubmed.ncbi.nlm.nih.gov/22658708/,Claude,eno_master_sources.md,PubMed record,Extracted from Claude master sources,"- **Fox et al. 2012**, *Biol Psychiatry* — DLPFC–subgenual ACC anticorrelation predicts efficacy (healthy connectome). **[PROVEN correlation]** https://pubmed.ncbi.nlm.nih.gov/22658708/"
174,paper,"Gao, Peterson & Voytek 2017",doi:10.1016/j.neuroimage.2017.06.078,https://doi.org/10.1016/j.neuroimage.2017.06.078,https://doi.org/10.1016/j.neuroimage.2017.06.078,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Gao, Peterson & Voytek 2017**, *NeuroImage* — 1/f slope as E/I proxy (model). **[PROVEN (model)]** https://doi.org/10.1016/j.neuroimage.2017.06.078 | - **Gao, Peterson & Voytek 2017**, *NeuroImage* — 1/f slope as E/I proxy (model). **[PROVEN (model)]** https://doi.org/10.1016/j.neuroimage.2017.06.078"
175,paper,George et al. 2023,pmc:pmc10872322,https://pmc.ncbi.nlm.nih.gov/articles/PMC10872322/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10872322/,Claude,eno_master_sources.md,PMC full text,Extracted from Claude master sources,"- **George et al. 2023**, *Brain Stimulation* — synchronized vs unsynchronized TMS, no overall clinical difference. **[CONTESTED]** https://pmc.ncbi.nlm.nih.gov/articles/PMC10872322/"
176,paper,Gilbert et al. 2020,doi:10.1038/s41386-020-0663-6,https://doi.org/10.1038/s41386-020-0663-6,https://doi.org/10.1038/s41386-020-0663-6,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Gilbert et al. 2020**, *Neuropsychopharmacology* — gamma not an independent outcome predictor (has a correction). **[EMERGING]** https://doi.org/10.1038/s41386-020-0663-6 | - **Gilbert et al. 2020**, *Neuropsychopharmacology* — gamma not an independent outcome predictor (has a correction). **[EMERGING]** https://doi.org/10.1038/s41386-020-0663-6"
177,paper,"Golgi & Cajal, neuron doctrine, Nobel 1906",pii:s0960-9822(06)01203-6,https://www.cell.com/current-biology/fulltext/S0960-9822(06)01203-6,https://www.cell.com/current-biology/fulltext/S0960-9822(06)01203-6,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,"- **Golgi & Cajal, neuron doctrine, Nobel 1906** — *Current Biology*. **[PROVEN]** https://www.cell.com/current-biology/fulltext/S0960-9822(06)01203-6"
178,paper,Goodwin et al. 2022 (COMP360),doi:10.1056/nejmoa2206443,https://www.nejm.org/doi/full/10.1056/NEJMoa2206443,https://doi.org/10.1056/nejmoa2206443 | https://www.nejm.org/doi/full/10.1056/NEJMoa2206443,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Goodwin et al. 2022 (COMP360)**, *NEJM* — psilocybin Phase 2b TRD, 25 mg beat 1 mg. **[EMERGING]** https://www.nejm.org/doi/full/10.1056/NEJMoa2206443 | - **Goodwin et al. 2022 (COMP360)**, *NEJM* — psilocybin Phase 2b TRD, 25 mg beat 1 mg. **[EMERGING]** https://www.nejm.org/doi/full/10.1056/NEJMoa2206443"
179,paper,Guirguis et al. 2025,doi:10.1016/j.pnpbp.2025.111427,https://doi.org/10.1016/j.pnpbp.2025.111427,https://doi.org/10.1016/j.pnpbp.2025.111427,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Guirguis et al. 2025**, *Prog Neuropsychopharmacol Biol Psychiatry* — ketamine aperiodic flattening, N=8. **[EMERGING]** https://doi.org/10.1016/j.pnpbp.2025.111427 | - **Guirguis et al. 2025**, *Prog Neuropsychopharmacol Biol Psychiatry* — ketamine aperiodic flattening, N=8. **[EMERGING]** https://doi.org/10.1016/j.pnpbp.2025.111427"
180,paper,"H01 human cortex (Science, May 2024)",doi:10.1126/science.adk4858,https://www.science.org/doi/10.1126/science.adk4858,https://doi.org/10.1126/science.adk4858 | https://www.science.org/doi/10.1126/science.adk4858,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **H01 human cortex (Science, May 2024)** — 1 mm³, 1.4 PB, ~150M synapses (Google×Harvard). **[PROVEN]** https://www.science.org/doi/10.1126/science.adk4858 | - **H01 human cortex (Science, May 2024)** — 1 mm³, 1.4 PB, ~150M synapses (Google×Harvard). **[PROVEN]** https://www.science.org/doi/10.1126/science.adk4858"
181,paper,Herculano-Houzel 2009,doi:10.1002/cne.21974,https://onlinelibrary.wiley.com/doi/10.1002/cne.21974,https://doi.org/10.1002/cne.21974 | https://onlinelibrary.wiley.com/doi/10.1002/cne.21974,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Herculano-Houzel 2009**, *Front Hum Neurosci* — ~86 billion neurons (corrects ""100 billion""). **[PROVEN]** https://www.frontiersin.org/journals/human-neuroscience/articles/10.3389/neuro.09.031.2009/full · https://onlinelibrary.wiley.com/doi/10.1002/cne.21974 | - **Herculano-Houzel 2009**, *Front Hum Neurosci* — ~86 billion neurons (corrects ""100 billion""). **[PROVEN]** https://www.frontiersin.org/journals/human-neuroscience/articles/10.3389/neuro.09.031.2009/full · https://onlinelibrary.wiley.com/doi/10.1002/cne.21974"
182,paper,Herculano-Houzel 2009,doi:10.3389/neuro.09.031.2009/full,https://www.frontiersin.org/journals/human-neuroscience/articles/10.3389/neuro.09.031.2009/full,https://doi.org/10.3389/neuro.09.031.2009/full | https://www.frontiersin.org/journals/human-neuroscience/articles/10.3389/neuro.09.031.2009/full,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Herculano-Houzel 2009**, *Front Hum Neurosci* — ~86 billion neurons (corrects ""100 billion""). **[PROVEN]** https://www.frontiersin.org/journals/human-neuroscience/articles/10.3389/neuro.09.031.2009/full · https://onlinelibrary.wiley.com/doi/10.1002/cne.21974 | - **Herculano-Houzel 2009**, *Front Hum Neurosci* — ~86 billion neurons (corrects ""100 billion""). **[PROVEN]** https://www.frontiersin.org/journals/human-neuroscience/articles/10.3389/neuro.09.031.2009/full · https://onlinelibrary.wiley.com/doi/10.1002/cne.21974"
